"freq","word1","word2","word3","word4"
"2","on","the","way","up"
"3","on","the","west","coast"
"3","on","the","west","side"
"3","on","the","witness","stand"
"2","on","the","wrong","side"
"3","on","their","facebook","page"
"4","on","their","way","to"
"2","on","this","day","in"
"2","on","this","day","we"
"2","on","this","fine","day"
"2","on","this","website","comes"
"2","on","to","say","that"
"4","on","to","the","next"
"2","on","to","the","unk"
"2","on","to","unk","where"
"4","on","top","of","a"
"2","on","top","of","being"
"2","on","top","of","his"
"3","on","top","of","it"
"6","on","top","of","that"
"10","on","top","of","the"
"4","on","top","of","their"
"2","on","top","of","things"
"2","on","top","of","this"
"2","on","track","with","my"
"2","on","trial","in","u"
"2","on","unk","and","unk"
"2","on","unk","this","morning"
"2","on","unk","unk","that"
"2","on","wednesday","at","the"
"2","on","what","kind","of"
"2","on","whether","the","project"
"2","on","whom","i","will"
"3","on","www","unk","com"
"2","on","you","and","me"
"2","on","your","t","shirt"
"2","once","again","to","the"
"3","once","and","for","all"
"2","once","i","had","the"
"5","once","in","a","while"
"6","once","upon","a","time"
"5","one","at","a","time"
"2","one","can","take","away"
"2","one","day","after","the"
"4","one","day","at","a"
"2","one","day","i","hope"
"2","one","day","i","was"
"2","one","day","last","week"
"3","one","end","of","the"
"2","one","feels","for","the"
"2","one","for","the","books"
"2","one","form","or","another"
"2","one","get","one","free"
"2","one","half","of","one"
"2","one","has","been","arrested"
"2","one","has","good","actors"
"3","one","hell","of","a"
"2","one","i","had","was"
"2","one","if","you","don't"
"2","one","in","a","series"
"2","one","in","san","bruno"
"4","one","is","going","to"
"2","one","member","of","the"
"2","one","more","thing","to"
"2","one","more","time","i'm"
"2","one","of","a","b"
"2","one","of","dozens","of"
"2","one","of","her","points"
"2","one","of","his","unk"
"4","one","of","my","best"
"2","one","of","my","books"
"2","one","of","my","cats"
"3","one","of","my","fav"
"2","one","of","my","faves"
"23","one","of","my","favorite"
"7","one","of","my","favorites"
"3","one","of","my","favourite"
"2","one","of","my","kids"
"3","one","of","my","life"
"2","one","of","my","peers"
"2","one","of","my","recent"
"4","one","of","my","unk"
"2","one","of","our","clients"
"2","one","of","our","locations"
"4","one","of","our","own"
"2","one","of","our","unk"
"37","one","of","the","best"
"2","one","of","the","better"
"2","one","of","the","big"
"11","one","of","the","biggest"
"3","one","of","the","country's"
"2","one","of","the","family"
"16","one","of","the","few"
"19","one","of","the","first"
"3","one","of","the","four"
"2","one","of","the","good"
"4","one","of","the","great"
"9","one","of","the","greatest"
"3","one","of","the","hardest"
"2","one","of","the","high"
"3","one","of","the","kids"
"2","one","of","the","large"
"5","one","of","the","largest"
"4","one","of","the","last"
"2","one","of","the","leading"
"3","one","of","the","lowest"
"5","one","of","the","main"
"4","one","of","the","many"
"3","one","of","the","men"
"2","one","of","the","millions"
"2","one","of","the","more"
"62","one","of","the","most"
"3","one","of","the","nation's"
"2","one","of","the","oldest"
"4","one","of","the","only"
"2","one","of","the","other"
"2","one","of","the","parties"
"2","one","of","the","players"
"3","one","of","the","primary"
"2","one","of","the","reasons"
"3","one","of","the","seven"
"2","one","of","the","shows"
"2","one","of","the","stories"
"2","one","of","the","strongest"
"11","one","of","the","things"
"3","one","of","the","three"
"6","one","of","the","top"
"5","one","of","the","two"
"20","one","of","the","unk"
"3","one","of","the","world's"
"3","one","of","the","worst"
"3","one","of","them","a"
"2","one","of","them","i"
"3","one","of","them","is"
"2","one","of","them","then"
"2","one","of","them","was"
"9","one","of","those","days"
"3","one","of","those","guys"
"2","one","of","those","kids"
"2","one","of","those","moments"
"2","one","of","those","nights"
"2","one","of","those","old"
"4","one","of","those","people"
"2","one","of","those","teams"
"3","one","of","those","things"
"4","one","of","those","unk"
"2","one","of","unk","favorite"
"2","one","of","unk","sons"
"2","one","of","unk","unk"
"2","one","of","us","and"
"2","one","of","us","has"
"3","one","of","your","own"
"2","one","on","one","is"
"2","one","on","top","of"
"3","one","or","more","of"
"4","one","or","the","other"
"2","one","or","two","other"
"2","one","out","in","the"
"2","one","side","of","the"
"2","one","size","fits","all"
"2","one","step","ahead","of"
"2","one","team","did","it"
"2","one","that","i","could"
"2","one","that","i","wanted"
"2","one","thing","i","do"
"2","one","thing","is","for"
"2","one","thing","that","did"
"2","one","thing","to","say"
"2","one","third","of","the"
"2","one","to","go","to"
"2","one","version","of","the"
"3","one","way","or","another"
"2","one","way","to","get"
"2","one","will","be","installed"
"2","one","with","a","unk"
"2","ones","i","love","and"
"2","ones","who","did","not"
"2","only","a","couple","of"
"2","only","a","few","minutes"
"3","only","a","few","unk"
"2","only","a","handful","of"
"2","only","because","of","the"
"2","only","d","will","wear"
"2","only","god","can","change"
"2","only","going","to","be"
"2","only","if","they","are"
"2","only","if","you","don't"
"2","only","in","the","space"
"2","only","mean","one","thing"
"2","only","once","a","month"
"4","only","one","of","the"
"2","only","one","or","two"
"2","only","one","who","can"
"2","only","one","who","knew"
"2","only","one","who","thinks"
"2","only","people","away","from"
"2","only","problem","is","that"
"4","only","the","second","time"
"2","only","thing","i","know"
"2","only","time","will","tell"
"2","only","to","have","her"
"2","only","way","i","could"
"2","only","way","to","make"
"2","onto","a","non","stick"
"3","open","for","our","appearance"
"2","open","from","a","m"
"4","open","to","the","public"
"2","open","your","arms","and"
"2","opened","his","eyes","he"
"2","opened","in","unk","unk"
"2","opening","night","film","and"
"2","opens","the","door","to"
"2","opinions","the","motion","picture"
"2","opponents","it's","hard","to"
"2","opportunity","for","me","to"
"2","opportunity","is","missed","by"
"2","opportunity","to","be","in"
"2","opposed","to","the","unk"
"2","opposition","to","the","bill"
"2","ops","got","a","unk"
"2","or","a","green","switch"
"2","or","a","unk","or"
"2","or","about","percent","of"
"2","or","all","of","the"
"2","or","all","of","their"
"2","or","am","i","just"
"2","or","amazon","eu","this"
"2","or","any","of","the"
"3","or","anything","like","that"
"2","or","are","you","still"
"2","or","at","least","a"
"3","or","at","the","very"
"3","or","cents","a","share"
"2","or","cents","per","share"
"2","or","do","they","just"
"4","or","do","you","have"
"2","or","even","if","you"
"2","or","get","rid","of"
"2","or","if","you","are"
"2","or","if","you","want"
"2","or","in","the","unk"
"4","or","is","it","just"
"3","or","is","it","the"
"2","or","is","this","a"
"5","or","may","not","be"
"2","or","none","at","all"
"3","or","not","there","is"
"2","or","not","to","use"
"2","or","one","of","those"
"2","or","part","of","the"
"2","or","pay","what","you"
"3","or","percent","to","close"
"2","or","percent","to","in"
"2","or","removal","at","any"
"3","or","so","and","i"
"2","or","something","like","that"
"2","or","the","fact","that"
"3","or","the","unk","or"
"2","or","to","at","least"
"2","or","unk","in","the"
"2","or","unk","of","the"
"2","or","unk","unk","com"
"4","or","visit","unk","com"
"4","or","visit","unk","org"
"2","or","what","have","you"
"2","or","whatever","it","is"
"2","or","will","you","be"
"2","or","will","you","just"
"2","order","for","it","to"
"2","order","to","make","the"
"2","order","to","put","the"
"2","oregon","liquor","control","commission"
"2","oregon","running","back","unk"
"2","org","for","more","information"
"2","other","card","and","papers"
"5","other","end","of","the"
"3","other","half","of","the"
"2","other","law","enforcement","agencies"
"2","other","part","of","your"
"6","other","parts","of","the"
"2","other","percent","of","the"
"8","other","side","of","the"
"2","other","than","a","traditional"
"3","other","than","the","fact"
"2","others","it","is","an"
"2","others","say","or","think"
"2","ought","to","be","a"
"3","our","appearance","at","the"
"3","our","daily","bread","designs"
"3","our","day","to","day"
"2","our","friends","and","family"
"3","our","goal","is","to"
"2","our","good","work","and"
"2","our","health","care","system"
"2","our","hearts","to","god"
"2","our","hope","has","always"
"3","our","hospitality","suite","will"
"2","our","job","is","to"
"2","our","lives","and","our"
"2","our","next","challenge","is"
"2","our","own","hearts","and"
"2","our","pitchers","have","made"
"2","our","sponsor","this","week"
"2","our","thoughts","and","prayers"
"2","our","way","home","i"
"2","our","way","of","life"
"2","our","way","out","of"
"2","our","way","through","the"
"2","out","a","bunch","of"
"2","out","a","couple","of"
"2","out","a","dog","for"
"2","out","a","lot","of"
"4","out","a","way","to"
"3","out","and","do","something"
"2","out","and","for","the"
"2","out","and","it","was"
"2","out","at","the","plate"
"3","out","at","www","unk"
"2","out","for","dinner","at"
"2","out","from","under","the"
"3","out","how","to","make"
"2","out","i'm","going","to"
"2","out","i","don't","think"
"2","out","i","just","wanted"
"2","out","i","was","not"
"2","out","in","full","force"
"2","out","in","los","angeles"
"2","out","in","the","open"
"2","out","in","the","rain"
"2","out","in","the","sun"
"2","out","into","the","water"
"2","out","most","of","the"
"2","out","no","school","tomorrow"
"2","out","of","a","car"
"2","out","of","bed","and"
"2","out","of","bed","this"
"2","out","of","character","for"
"2","out","of","college","and"
"2","out","of","contact","with"
"2","out","of","control","unk"
"2","out","of","having","to"
"4","out","of","high","school"
"2","out","of","his","mouth"
"2","out","of","it","i"
"2","out","of","more","than"
"2","out","of","my","car"
"3","out","of","my","hands"
"2","out","of","my","unk"
"4","out","of","my","way"
"2","out","of","order","and"
"2","out","of","the","box"
"6","out","of","the","car"
"3","out","of","the","closet"
"3","out","of","the","country"
"2","out","of","the","dark"
"4","out","of","the","game"
"2","out","of","the","gate"
"7","out","of","the","house"
"4","out","of","the","library"
"3","out","of","the","locker"
"2","out","of","the","loop"
"2","out","of","the","ocean"
"3","out","of","the","oven"
"2","out","of","the","park"
"3","out","of","the","picture"
"2","out","of","the","public"
"2","out","of","the","question"
"2","out","of","the","room"
"3","out","of","the","shower"
"2","out","of","the","store"
"2","out","of","the","tomb"
"10","out","of","the","unk"
"2","out","of","the","water"
"6","out","of","the","way"
"3","out","of","their","way"
"2","out","of","this","inning"
"2","out","of","town","guests"
"2","out","of","unk","and"
"2","out","of","unk","way"
"2","out","on","the","floor"
"2","out","on","the","road"
"4","out","on","the","unk"
"2","out","our","facebook","page"
"2","out","our","new","unk"
"3","out","over","the","next"
"2","out","six","and","walked"
"3","out","some","of","the"
"2","out","the","unk","of"
"2","out","the","whole","series"
"3","out","there","at","the"
"2","out","there","like","me"
"2","out","there","on","the"
"2","out","there","that","can"
"2","out","there","who","have"
"3","out","to","all","my"
"6","out","to","be","a"
"2","out","to","be","his"
"4","out","to","be","the"
"2","out","to","be","true"
"2","out","to","see","us"
"2","out","to","the","family"
"3","out","to","the","unk"
"2","out","to","the","world"
"2","out","unk","unk","and"
"2","out","unk","unk","unk"
"3","out","what's","going","on"
"2","out","what","happened","to"
"3","out","what","to","do"
"2","out","with","my","dad"
"4","out","www","unk","com"
"2","outside","and","enjoy","the"
"2","outside","the","university","park"
"2","outsiders","are","ruining","our"
"2","over","a","decade","ago"
"2","over","a","period","of"
"3","over","a","year","ago"
"2","over","all","the","nations"
"2","over","and","done","with"
"11","over","and","over","again"
"7","over","and","over","and"
"2","over","and","over","the"
"2","over","days","into","watching"
"2","over","here","on","the"
"2","over","how","best","to"
"2","over","it","feels","like"
"2","over","low","heat","until"
"4","over","medium","heat","add"
"2","over","medium","heat","melt"
"3","over","medium","high","heat"
"2","over","million","on","a"
"2","over","smile","because","it"
"11","over","the","course","of"
"2","over","the","head","of"
"2","over","the","last","couple"
"4","over","the","last","decade"
"5","over","the","last","few"
"2","over","the","last","five"
"3","over","the","last","three"
"2","over","the","last","two"
"3","over","the","last","years"
"2","over","the","long","term"
"2","over","the","next","couple"
"9","over","the","next","few"
"3","over","the","next","several"
"3","over","the","next","two"
"3","over","the","next","year"
"2","over","the","next","years"
"5","over","the","past","decade"
"7","over","the","past","few"
"2","over","the","past","twelve"
"4","over","the","past","two"
"11","over","the","past","year"
"4","over","the","past","years"
"2","over","the","phone","at"
"2","over","the","place","and"
"4","over","the","top","of"
"3","over","the","unk","unk"
"2","over","the","weekend","the"
"2","over","the","world","still"
"2","over","the","years","from"
"3","over","the","years","i"
"2","over","the","years","on"
"2","over","to","the","new"
"2","over","working","families","and"
"2","overall","and","state","championships"
"3","overall","pick","in","the"
"2","overalls","and","looks","like"
"2","own","the","copyright","in"
"2","own","version","of","the"
"2","owned","by","the","city"
"2","owned","by","the","unk"
"3","owner","of","the","unk"
"2","owns","a","percent","stake"
"4","p","m","and","p"
"2","p","m","april","at"
"2","p","m","at","the"
"2","p","m","but","the"
"2","p","m","friday","and"
"3","p","m","in","the"
"4","p","m","july","and"
"2","p","m","march","at"
"2","p","m","monday","friday"
"3","p","m","monday","through"
"2","p","m","on","dec"
"2","p","m","on","unk"
"3","p","m","p","m"
"2","p","m","sat","woodward"
"4","p","m","saturday","and"
"4","p","m","saturday","at"
"2","p","m","the","unk"
"2","p","m","to","p"
"2","p","m","unk","unk"
"2","p","m","when","the"
"2","p","s","i","love"
"2","page","of","a","newspaper"
"2","page","of","the","book"
"2","paid","cash","for","a"
"3","pain","in","the","ass"
"2","paint","a","mural","for"
"2","paint","and","unk","industry"
"2","pair","of","unk","or"
"4","pair","of","unk","unk"
"2","palace","of","the","end"
"2","pan","over","medium","heat"
"2","pan","over","medium","high"
"2","pandora","like","radio","stations"
"2","papers","came","from","the"
"2","paradise","valley","country","club"
"2","parents","complain","i","don't"
"2","parents","it","is","hard"
"2","part","of","a","growing"
"3","part","of","a","larger"
"2","part","of","a","million"
"3","part","of","a","three"
"4","part","of","a","unk"
"2","part","of","being","a"
"2","part","of","everyday","life"
"3","part","of","his","job"
"3","part","of","my","body"
"5","part","of","my","life"
"2","part","of","that","was"
"2","part","of","the","appeal"
"3","part","of","the","book"
"2","part","of","the","bread"
"2","part","of","the","day"
"2","part","of","the","deal"
"2","part","of","the","film"
"3","part","of","the","new"
"3","part","of","the","problem"
"2","part","of","the","program"
"4","part","of","the","solution"
"2","part","of","the","state"
"5","part","of","the","story"
"6","part","of","the","unk"
"6","part","of","the","world"
"2","part","of","this","program"
"2","part","of","unk","unk"
"2","part","of","your","body"
"2","participant","in","the","amazon"
"2","parts","of","the","body"
"2","parts","of","the","city"
"2","parts","of","the","country"
"2","pass","he","said","he"
"2","passed","on","to","us"
"4","passes","for","yards","and"
"2","past","couple","of","days"
"2","past","the","point","of"
"2","past","two","years","as"
"2","past","year","or","so"
"2","paul","newman","and","robert"
"2","paved","the","way","for"
"2","pay","any","attention","to"
"3","pay","attention","to","the"
"2","pay","closer","attention","to"
"2","pay","full","price","for"
"2","pay","no","attention","to"
"2","pay","what","you","wish"
"2","paying","attention","to","detail"
"2","peace","be","upon","him"
"3","peanut","butter","and","jelly"
"2","peanut","unk","jelly","time"
"2","pee","in","the","potty"
"2","peeing","with","the","door"
"2","peeled","and","cut","up"
"2","people","accept","you","for"
"4","people","all","the","time"
"2","people","are","going","to"
"2","people","are","using","the"
"2","people","around","the","world"
"2","people","as","well","as"
"3","people","because","it","is"
"2","people","can","be","so"
"3","people","familiar","with","the"
"2","people","for","the","ethical"
"2","people","from","all","over"
"2","people","have","asked","me"
"4","people","in","the","world"
"2","people","in","this","world"
"2","people","like","me","who"
"2","people","need","to","have"
"4","people","need","to","learn"
"2","people","need","to","think"
"2","people","of","new","jersey"
"3","people","out","there","who"
"2","people","outside","of","the"
"2","people","think","they","are"
"2","people","to","downtown","cleveland"
"2","people","to","make","it"
"2","people","to","vote","for"
"2","people","we","should","be"
"2","people","were","killed","in"
"2","people","were","unk","themselves"
"2","people","who","attended","a"
"2","people","who","do","not"
"2","people","who","don't","like"
"3","people","who","have","been"
"2","people","who","have","held"
"6","people","who","want","to"
"2","people","you","care","about"
"2","per","of","assessed","value"
"2","per","serving","calories","g"
"2","percent","and","a","million"
"2","percent","and","percent","of"
"2","percent","from","a","year"
"2","percent","from","the","field"
"2","percent","in","february","the"
"2","percent","in","the","first"
"3","percent","of","adults","will"
"2","percent","of","shareholders","voted"
"3","percent","of","the","children"
"2","percent","of","the","state's"
"4","percent","of","the","time"
"2","percent","of","the","unk"
"2","percent","of","the","vote"
"2","percent","of","total","calories"
"3","percent","of","u","s"
"2","percent","said","they","would"
"2","percent","to","close","at"
"3","percent","to","in","afternoon"
"2","percent","to","percent","of"
"2","perfect","time","in","the"
"2","performance","of","the","unk"
"2","perhaps","he","was","a"
"2","person","familiar","with","the"
"2","person","in","the","room"
"2","person","in","the","unk"
"2","person","to","have","a"
"2","phase","of","my","life"
"2","phone","rang","it","was"
"2","photo","is","of","the"
"2","photographer","unk","unk","and"
"2","physics","and","the","concept"
"3","pick","in","the","draft"
"3","pick","up","a","few"
"2","pick","up","the","slack"
"2","pick","up","the","unk"
"2","pick","up","the","vehicle"
"3","picked","up","a","few"
"3","picked","up","an","offer"
"3","picked","up","by","the"
"2","picking","out","a","dog"
"2","pickles","i","got","pickles"
"2","picture","of","it","but"
"2","picture","of","one","of"
"2","picture","on","the","cover"
"2","piece","to","the","puzzle"
"2","pink","michi","unk","unk"
"2","place","at","p","m"
"3","place","from","p","m"
"2","place","in","my","heart"
"2","place","in","the","world"
"2","place","to","deal","with"
"2","place","to","go","for"
"2","place","to","relax","for"
"2","place","to","start","when"
"2","placed","on","the","disabled"
"2","plain","dealer","reporter","unk"
"2","plain","view","of","the"
"2","plan","going","into","the"
"2","plan","to","build","a"
"2","planned","to","go","to"
"2","planner","and","president","of"
"2","plans","for","the","future"
"2","play","a","role","in"
"2","play","in","the","unk"
"2","play","the","role","of"
"3","play","the","same","way"
"2","played","a","factor","in"
"2","played","a","key","role"
"2","played","a","major","role"
"2","player","he","is","a"
"10","player","of","the","year"
"2","player","who","has","a"
"2","players","it","was","a"
"3","please","allow","me","to"
"2","please","check","them","out"
"2","please","don't","hesitate","to"
"2","please","don't","make","me"
"2","please","email","me","at"
"2","please","email","your","request"
"4","please","explain","to","me"
"2","please","feel","free","to"
"2","please","follow","it","would"
"6","please","follow","me","i"
"2","please","follow","me","too"
"2","please","follow","my","new"
"2","please","get","in","touch"
"4","please","leave","a","comment"
"2","please","leave","a","link"
"5","please","let","me","know"
"4","please","let","us","know"
"2","please","make","sure","you"
"3","please","please","follow","me"
"2","please","tell","me","how"
"3","please","tell","me","if"
"2","pleased","with","how","my"
"3","plenty","of","time","for"
"7","plenty","of","time","to"
"2","plugging","in","your","phone"
"2","plus","tax","for","up"
"2","point","in","a","unk"
"2","point","of","the","season"
"4","point","of","view","is"
"2","pointing","out","flaws","in"
"2","points","and","rebounds","unk"
"2","points","in","games","was"
"4","points","in","the","first"
"2","points","in","the","fourth"
"2","points","on","shooting","the"
"2","points","rebounds","and","assists"
"2","points","rebounds","assists","and"
"2","poke","yourself","in","the"
"2","police","are","investigating","the"
"2","police","chief","tim","fitch"
"2","police","officers","and","the"
"2","police","officers","on","the"
"2","police","were","called","to"
"2","polled","by","thomson","reuters"
"2","pollution","control","plant","in"
"2","pool","built","in","at"
"2","pose","a","threat","to"
"2","position","for","two","years"
"2","position","of","the","attorney"
"2","possession","of","a","unk"
"3","possession","of","a","weapon"
"2","possession","of","drug","unk"
"2","possible","to","go","to"
"2","post","office","it","is"
"2","post","traumatic","stress","disorder"
"2","post","traumatic","stress","syndrome"
"2","posted","in","a","while"
"2","posted","it","on","my"
"2","potential","fit","for","the"
"3","pound","feet","of","torque"
"2","power","just","went","out"
"3","power","of","the","holy"
"2","power","to","regulate","interstate"
"2","practice","with","the","team"
"2","prayers","are","with","you"
"3","prayers","go","out","to"
"3","preheat","oven","to","degrees"
"3","preheat","the","oven","to"
"2","premium","economy","to","their"
"2","presence","of","the","spirit"
"3","president","and","ceo","of"
"2","president","barack","obama","who"
"2","president","joe","biden","was"
"2","president","nicolas","sarkozy","is"
"2","president","of","football","operations"
"3","president","of","the","american"
"2","president","of","the","federal"
"2","president","of","the","u"
"2","president","of","the","united"
"2","president","of","the","unk"
"2","president","this","idea","was"
"2","president","ulysses","s","grant"
"2","president","william","howard","taft"
"2","presidential","candidate","rick","santorum"
"2","pretty","much","all","of"
"2","pretty","much","ignored","him"
"2","pretty","much","the","only"
"2","pretty","much","the","same"
"3","pretty","sure","i","am"
"2","pretty","sure","it","is"
"2","prevent","them","from","being"
"2","primary","questions","the","margin"
"2","primary","reason","for","being"
"2","printing","the","invitation","cards"
"2","pro","football","hall","of"
"2","probably","be","one","of"
"6","probably","one","of","the"
"2","probably","should","have","been"
"2","probably","thought","i","was"
"2","probably","won't","be","available"
"2","problem","i","don't","have"
"2","problem","is","that","i"
"2","problems","in","terms","of"
"2","proceeds","will","benefit","the"
"2","process","of","creating","a"
"2","process","of","unk","the"
"2","product","or","service","is"
"2","production","and","distribution","of"
"4","professor","at","the","university"
"2","professor","at","william","paterson"
"3","professor","of","political","science"
"2","program","for","low","income"
"2","programmes","designed","to","provide"
"2","project","is","part","of"
"2","promise","of","the","father"
"2","promise","that","i","will"
"2","protect","the","integrity","of"
"2","protect","the","rights","of"
"2","protecting","the","unk","from"
"2","protein","g","carbohydrates","g"
"2","protein","g","fiber","mg"
"2","proud","of","what","i"
"2","proud","to","announce","that"
"2","proud","to","be","a"
"2","proud","to","be","unk"
"2","proud","to","say","i"
"3","proved","to","be","a"
"3","proves","to","be","a"
"2","provide","a","means","for"
"2","provided","as","is","and"
"2","public","and","elected","officials"
"2","public","colleges","and","universities"
"2","public","schools","to","be"
"2","published","in","the","journal"
"2","pull","out","my","unk"
"3","pulled","out","of","the"
"2","punch","in","the","face"
"2","purchased","the","samsung","galaxy"
"2","put","a","bunch","of"
"2","put","a","smile","on"
"6","put","an","end","to"
"2","put","back","in","the"
"2","put","his","arm","around"
"2","put","it","all","together"
"3","put","it","in","a"
"2","put","it","in","there"
"3","put","it","on","the"
"2","put","it","this","way"
"2","put","me","in","a"
"2","put","my","finger","on"
"2","put","on","a","jacket"
"2","put","the","number","of"
"2","put","their","name","in"
"2","put","them","in","a"
"3","put","up","with","the"
"2","put","your","hand","on"
"2","putting","this","on","the"
"3","q","how","can","you"
"2","q","how","did","you"
"2","q","how","do","you"
"2","q","what","do","you"
"2","qaeda","in","the","arabian"
"2","quality","of","life","for"
"2","quarter","of","the","bracket"
"2","que","sé","yo","unk"
"2","questions","the","margin","of"
"2","quicker","than","i","could"
"2","quinnipiac","university","poll","of"
"4","quite","a","bit","of"
"2","quite","a","few","unk"
"2","quite","a","long","time"
"2","quite","as","much","as"
"9","quote","of","the","day"
"2","r","i","p","to"
"2","r","u","coming","to"
"2","race","for","the","cure"
"2","rainbow","journey","limited","time"
"2","raised","about","the","unk"
"2","raised","more","than","million"
"2","raised","thousands","of","dollars"
"2","raising","the","retirement","age"
"3","ran","out","of","the"
"3","ranked","in","the","top"
"3","rant","asked","for","the"
"2","rate","fell","to","percent"
"2","rate","of","million","units"
"2","rate","would","be","percent"
"2","rather","than","focusing","on"
"2","rather","than","try","to"
"2","rd","square","feet","on"
"3","re","election","in","november"
"2","reached","out","to","the"
"3","reached","the","second","round"
"2","read","a","book","that"
"2","read","a","couple","of"
"2","read","a","tweet","that"
"2","read","between","the","lines"
"2","read","more","about","it"
"2","read","more","on","this"
"2","read","my","blog","to"
"2","reading","this","and","you"
"2","ready","for","first","pitch"
"2","ready","for","the","unk"
"2","ready","for","you","to"
"2","ready","to","give","up"
"3","ready","to","go","to"
"2","ready","to","head","down"
"2","ready","to","see","my"
"2","ready","to","start","a"
"2","ready","when","you","are"
"2","real","estate","investment","trust"
"3","real","rewards","just","for"
"2","realize","how","much","i"
"2","really","don't","have","to"
"2","really","don't","know","what"
"2","really","don't","want","to"
"2","really","even","know","what"
"2","really","excited","about","this"
"2","really","know","how","i"
"2","really","looking","for","a"
"10","really","looking","forward","to"
"2","really","need","to","do"
"2","really","sat","down","and"
"2","really","sure","what","to"
"2","really","think","about","it"
"2","really","unk","me","off"
"3","really","want","to","be"
"2","really","want","to","but"
"4","really","want","to","do"
"2","really","wanted","to","do"
"2","reason","for","the","unk"
"3","reasons","why","i","love"
"2","received","a","call","from"
"2","received","a","letter","from"
"4","received","an","email","from"
"2","received","the","spirit","i"
"2","recent","quinnipiac","university","poll"
"2","reception","p","m","today"
"2","recording","a","new","song"
"3","red","cross","auto","update"
"2","red","violets","are","blue"
"2","reduce","heat","to","low"
"3","reduce","the","number","of"
"2","reduced","the","charge","to"
"2","reese's","peanut","butter","cups"
"3","referred","to","as","the"
"2","referring","to","the","health"
"2","refrigerate","for","at","least"
"2","refurbished","formerly","unk","unk"
"2","regardless","of","the","unk"
"2","regardless","of","whether","the"
"2","regards","to","the","gospel"
"2","related","to","the","unk"
"2","relative","to","the","unk"
"3","remains","one","of","the"
"4","remains","to","be","seen"
"2","remember","the","last","time"
"2","remember","to","keep","your"
"2","remember","when","i","was"
"2","remind","me","of","the"
"2","reminded","me","of","a"
"2","reminded","me","of","you"
"2","reminder","that","i","have"
"2","removal","at","any","time"
"3","remove","from","heat","and"
"2","remove","from","heat","stir"
"2","remove","from","the","heat"
"2","repeat","with","the","remaining"
"2","replaced","it","with","a"
"2","reporter","unk","unk","com"
"2","represent","the","unk","or"
"2","representing","unk","in","the"
"2","republic","that","will","not"
"2","republican","and","democratic","unk"
"2","republican","national","convention","in"
"2","requests","for","an","interview"
"2","required","by","the","u"
"2","required","to","pay","for"
"2","requirement","to","purchase","insurance"
"2","research","has","shown","that"
"2","residents","red","cross","auto"
"2","residents","who","live","in"
"2","resorts","in","the","eastern"
"2","respond","to","a","request"
"2","respond","to","requests","for"
"2","response","to","a","question"
"2","rest","of","her","life"
"3","rest","of","his","life"
"2","rest","of","my","family"
"4","rest","of","my","life"
"2","rest","of","our","days"
"2","rest","of","the","cast"
"3","rest","of","the","class"
"2","rest","of","the","country"
"7","rest","of","the","day"
"2","rest","of","the","economy"
"2","rest","of","the","film"
"2","rest","of","the","season"
"2","rest","of","the","series"
"3","rest","of","the","team"
"2","rest","of","the","unk"
"3","rest","of","the","world"
"3","rest","of","their","lives"
"4","rest","of","your","life"
"2","retired","in","a","row"
"2","retweet","if","you","think"
"2","review","in","a","hurry"
"2","review","of","the","unk"
"3","rewards","just","for","watching"
"2","riches","of","his","glory"
"5","right","around","the","corner"
"2","right","at","this","moment"
"4","right","in","front","of"
"3","right","in","the","middle"
"3","right","next","to","the"
"7","right","now","but","i"
"4","right","now","i","am"
"3","right","now","i","just"
"2","right","now","is","a"
"2","right","now","this","is"
"2","right","of","self","determination"
"2","right","on","the","money"
"2","right","one","of","the"
"2","right","out","of","the"
"2","right","place","at","the"
"2","right","there","in","the"
"3","right","there","with","you"
"5","right","thing","to","do"
"2","right","to","do","it"
"2","right","up","my","alley"
"2","rights","of","gun","owners"
"2","river","unk","in","the"
"3","road","rant","asked","for"
"2","robert","griffin","iii","to"
"2","robert","redford","in","the"
"3","rock","and","roll","hall"
"3","rocky","mountain","national","park"
"2","role","in","the","unk"
"3","roll","hall","of","fame"
"2","rolled","up","to","the"
"2","rolling","on","the","floor"
"2","romance","as","well","as"
"2","ronald","mcdonald","house","charities"
"3","rookie","of","the","year"
"2","room","it","took","me"
"2","room","on","the","third"
"2","room","to","make","room"
"2","root","of","the","unk"
"3","rose","cents","or","percent"
"2","rose","percent","to","million"
"2","roses","are","red","violets"
"2","roughly","the","size","of"
"5","round","of","the","playoffs"
"2","round","of","the","unk"
"2","round","pick","of","the"
"2","round","pick","this","year"
"2","rounded","out","the","top"
"2","row","leave","a","inch"
"2","roy","we","ll","go"
"2","royalty","the","discount","relative"
"3","rt's","i","like","rt's"
"3","rt","can't","wait","to"
"2","rt","getting","ready","to"
"4","rt","how","do","you"
"3","rt","i","have","to"
"2","rt","i","love","my"
"2","rt","i","wonder","if"
"4","rt","if","you","agree"
"3","rt","if","you","don't"
"4","rt","if","you","love"
"2","rt","if","you","think"
"2","rt","if","you","want"
"2","rt","just","saw","a"
"2","rt","looking","forward","to"
"2","rt","really","excited","to"
"3","rt","s","o","to"
"3","rt","so","excited","to"
"3","rt","thank","you","for"
"2","rt","thanks","for","following"
"2","rt","thanks","for","the"
"2","rt","thanks","to","all"
"2","rt","thanks","to","for"
"2","rt","this","if","you"
"2","rts","have","a","great"
"2","rub","in","the","butter"
